1	#sandy_#
6	spread_N
2	adhere_V
10	wiener_Z
1	bankrutcy_N
8	#hannity_#
3	miserable_J
3	hispanic-americans_Z
2	slander_N
13	unpopular_J
1	unifying_J
7	#midastouch_#
1	#trumpcollection_N
2	#alwaystrump_#
10	ig_N
2	grievance_N
1	wondrous_J
1	number_Z
1324	thanks_N
2	#class_#
1	pro-lady_Z
4	equilibrium_N
1	skyrocketing-stop_J
1	napolion_N
1	lurch_N
2	chicken_N
2	foil_N
1	far-reaching_J
51	jon_Z
6	holocaust_N
1	dealmaking_Z
9	#unga_#
5	bombing_N
3	audacity_N
2	patrol_V
15	principle_N
2	douche_N
1	canuck_Z
1	slabinski_Z
2	#shaleinsight2019_#
1	growng_Z
1	flotus_Z
9	rival_N
1	#noworries_#
1	#1for_#
2	sore_J
1	withdonaldtrump_Z
2	leakers_Z
1	self-help_N
272	fbi_Z
12	murder_V
1	#confessionnight_#
1	unsecure_J
1	recommit_V
2	#usstatevisit_#
1	teresa_N
1	salah_Z
1	side-podesta_N
22	submit_V
1	delirious_J
3	#crippledamerica_#
3	out_V
31	settle_V
1	eyes_Z
14	separate_V
1	sandmann_Z
3	oblivion_N
3	backer_N
2	turkish_Z
1	swat_Z
1	nay-sayer_N
1	#wvprimary_#
3	smocking_N
37	violent_J
1	#goodfamily_#
1	grandstanders_Z
69	signature_N
1	mezclar_N
1	pandering_N
64	nasty_J
1	#followtheleader_#
1	sailor_Z
1	neo-nazis_Z
1	feenstra_Z
38	half_N
7	anna_Z
1	scrape_V
1	asap_V
13	unite_V
39	dubai_Z
7	greece_Z
1	expo_N
2	finalize_V
1	billioanire_N
1	#nato_#
64	responder_N
1	oxygen_N
1	long-held_J
26	author_N
2	flyer_N
1	#coalitionfortrump_#
1	eiffel_Z
1	skipper_N
1	red-state_J
9	stake_N
1	stammina_N
1	matsuyama_Z
1	mcarthur_Z
1	nanny-state_N
16	network_Z
7	trey_Z
1	handshake_N
18	tactic_N
1	lead_Z
16	blind_J
1	trump-paul_Z
33	memory_N
2	#nfl_N
1	geary_Z
14	deadline_N
1	field_V
120	honor_V
1	war-iraq_N
3	beer_N
4	loan_V
2	petty_J
17	dean_Z
1	ibm_Z
5	amercia_Z
2	asman_Z
1	#awesomeness_#
2	#flashbackfriday_Z
1	estab_Z
1	visa_Z
4	interchange_N
71	r_V
1	trumpu_Z
1	h1-b_Z
1	tracey_Z
1	minutes-will_N
1	institution-sad_N
14	oath_N
20	trick_N
4	sheriffs_Z
1	resounding_J
1	antigovernment_N
49	ben_Z
2	campaigner_N
1	handbasket_N
1	madoff_Z
1	noise-microphone_N
1	#andrewtahmoorissi_Z
1	sunset_Z
1	non-sense_N
2	rebuff_V
1	urls_Z
2	nosedive_V
5	install_V
1	pitfall_N
3	spark_V
1	anti-2a_Z
1	jair_Z
2	roddick_Z
1	deen_Z
1	mexican_N
26	treason_N
20	monster_Z
1	geat_Z
4	gillum_Z
1	apologizes_Z
21	search_N
1	#wny_Z
2	skeleton_N
15	et_Z
10	champ_N
4	pinnacle_N
2	lavrov_Z
3	willie_Z
1	#thedonaldforpres_#
43	future_J
1	bail-out_N
1	luke_Z
1	emma_Z
2	wv_Z
35	arrest_V
6	soccer_N
12	monitoring_N
1	organisation_N
2	costco_Z
2	birdie_N
1	#jobsmatter_#
1	bitterness_N
20	capacity_N
6	marcus_Z
3	carol_Z
2	speach_N
2	start_Z
150	wind_N
1	backstage_J
4	therapeutics_Z
72	middle_Z
3	recognizable_J
1	#pa13_#
2	killer_J
2	navajo_Z
1	cadell_Z
1	five_N
1	moderate_V
1	soap_Z
26	buffalo_Z
3	lago_Z
11	hosting_N
1	asshole-total_N
1	ok-but_J
1	recap_V
198	mean_V
58	#kag2020_#
12	easter_Z
1	cardenas_Z
3	sweetheart_N
2	waterloo_Z
1	pavlo_Z
3	oligarch_N
1	puget_Z
11	grab_V
6	closet_N
9	board_Z
4	extract_V
23	shake_V
1	#voteralphnorman_#
5	competitiveness_N
1	unending_J
863	china_Z
2	outfit_N
22	martin_Z
1	fragrance-love_N
1	#1stclass_#
1	indispensable_J
10	shocking_J
1	enthusiast_N
1	dealers-tax_N
5	non-tariffed_J
7	civilian_J
1	meir_Z
1	loudon_Z
1	#whocaroniscalling_#
1	flea_N
28	foolish_J
6	sheriff_N
1	safeguarding_N
30	sacrifice_N
5	bottle_N
3	uncontrollable_J
29	ms-13_Z
1	leah_Z
1	harp_Z
26	unconstitutional_J
2	humour_N
1	sup_N
1	#fairandbalancedmyass_#
5	reinstate_V
1	stallone_Z
15	shock_N
3	demise_N
1	saved-ith_V
2	metro_N
1	planner_N
2	lakeland_Z
1	trump_J
1	unforced_Z
1	nas_Z
5	saddle_V
1	egg_N
5	nunes_Z
2	planet_Z
1	#guessnot_#
1	traction_N
1	retry_V
3	follow_N
5	bossie_Z
5	yahoo_Z
3	#trumptower_#
1	everlasting_N
1	elon_Z
1	#obamathedestroyer_Z
1	#ungafull_#
1	mooney_Z
1	oar_N
1	rainbow_N
1	texts_Z
21	pledge_V
1	#funfact_#
1	cryin_N
44	hurricane_Z
2	portfolio_N
2	anne_Z
1	#ntxforum_#
1	gdp_V
34	leak_N
822	nothing_N
1	sharyl_Z
1	#pa12_#
21	moscow_Z
1	giunta_Z
80	exist_V
1	#jealoushaters_#
1	exceptionalism_Z
1	vadym_N
2	#mn07_#
1	derelict_N
29	miller_Z
2	malaysia_Z
134	big_Z
1	ginsburg_N
3	poisonous_J
9	leno_Z
2	swap_N
2	slice_V
5	making_N
156	death_N
1	abiding_J
18	woodward_Z
2	elisabeth_Z
1	one-on-one_J
2	pollak_Z
6	felon_N
6	restoration_N
2	shitty_J
1	dror_Z
1	avg_Z
1	crossover_N
1	rebuke_N
1	lgbt_J
3	duo_N
1	pub_N
2	dock_N
1	jody_Z
2	consciousness_N
2	clinton-kaine_Z
2	deroy_Z
6	consult_V
1	life-long_J
1	hollen_Z
33	attitude_N
1	#true_#
1	lr_Z
2	rok_Z
3	jane_Z
1	#goforit_#
1	wussy_J
1	tariff-free_N
1	ready-to-wear_J
2	cheryl_Z
4	waterboarding_N
1	authority_V
1	thai_Z
75	live_J
20	icon_N
47	attention_N
1	elude_V
1	millions-we_N
1	golfers-never_N
1	clemency_N
2	sexism_N
39	russians_Z
1	#newyorkny_#
6	disabled_J
1	motley_Z
1	riverside_Z
98	message_N
3	influx_N
14	discredited_J
1	#asksean_#
2	cost-sharing_N
2	eyed_N
1	#cowardinchief_Z
1	st_N
1	zurich_Z
1	instill_V
1	matter-it_N
1	alarm_V
1	mancini_Z
1	rbg_Z
3	campos-duffy_Z
288	carolina_Z
2	along_V
1	#yourworld_#
1	bama_Z
1	graft_N
2	activism_N
75	red_J
1	apprentice-some_N
4	inaugurate_V
15	oscar_Z
1	#trumpsign_#
6	provision_N
16	straighten_V
2	georgians_Z
20	aoc_Z
213	lie_V
3	al-baghdadi_Z
1	mgmt_N
1	bar_V
8	sanctuary_Z
1	start-up_N
22	grand_Z
5	vindication_N
1	demonstrator_N
1	muskegon_Z
2	ask_N
1	fly_N
1	arod_Z
6	miscarriage_N
1	myth-making_N
1	macdaddy_N
1	trish_Z
6	hard_Z
1	#facepalm_#
2	lies_Z
31	d_N
6	distinction_N
1	eff_V
1	sink_N
1	#s2155_Z
1	urges_Z
37	ball_N
11	breed_N
1	jags_Z
1	out-number_V
3	anxious_J
1	magnificant_J
1	vucic_N
105	help_N
1	#nhfortrump_#
2	flood_Z
1	ivy_Z
52	slow_J
1	#newyork_Z
2	featured_J
1	begich_Z
3	compliment_V
1	trough_N
1	ex-fbi_Z
1	regulationcuts_Z
1	juncker_Z
1	monstrosities_Z
3	knoxville_Z
5	scully_Z
1	scene_Z
1	grill_N
2	humble_V
1	#beentoldtotakealotofballs_#
11	uphold_V
27	privilege_N
1	vets-he_N
491	congratulation_N
1	squeal_V
3	slum_N
1	emblem_N
1	#failing_V
4	punk_N
1	#hardwork_#
1	sap_Z
3	gingrich_Z
8	jake_Z
1	#dumpmacys_#
1	receipt_N
89	regulation_N
1	here_N
3	reconciliation_N
5	christ_Z
1	accommodating_J
20	intel_Z
1	#nevergiveup_#
11	brussels_Z
5	speaker_Z
1	carmine_Z
1	disqualifying_N
3	caesar_Z
3	approx_Z
2	koreans_Z
3	paradise_N
1	pre-empt_V
3	record_Z
2	joke_V
1	cookie_Z
1	censure_N
1	#wi05_#
451	dollar_N
7	energize_V
1	transgender_J
1	reclamation_N
11	struggle_V
1	fr_Z
1	xosm_Z
2	questionable_J
2	clemens_Z
1	comeuppance_N
130	young_J
4	pristine_J
21	lombardi_Z
2	#trumpturnberry_#
12	girlfriend_N
26	complaint_N
2	jains_Z
3	tee_Z
2	#trump2016watch_#
3	pakistani_Z
2	modus_N
1	spearhead_V
9	arrogant_J
11	comedian_N
1	stonewall_V
4	weinstein_Z
1	taped_J
1	sixth_Z
6	par_N
1	tiegen_Z
1	trump2_Z
8	queen_Z
1	#trumpiswithyou_#
1	fighters_Z
2	publishing_N
41	regard_V
15	actor_N
1	liver_N
1	shunted_J
6	untalented_J
2	haute_Z
1	burdensome_J
1	juicy_J
2	#mn08_#
9	100th_J
1	marching_N
1	terminal_Z
3	sulzberger_Z
11	fundraise_V
2	mobile_J
3	grain_N
16	turkey_Z
1	reigning_N
1	subject-must_N
8	khan_Z
1	rcp_N
111	force_N
1	#schoolchoice_Z
1	#trumpforpres_#
2	merit_V
1	ratings-and_N
3	assange_Z
1	sass_N
1	fright_N
1	injunction_N
1	tote_V
5	cain_Z
1	#in02_#
1	selfie_N
1	#nomorebush_#
46	henry_Z
1	glum_J
2	buttigieg_Z
4	hone_V
1	jussie_Z
41	delay_V
3	payback_N
12	range_N
1	#kansascaucus_Z
1	country-never_N
4	electronic_J
9	icahn_Z
1	#nygop_#
14	suppress_V
1	babble_V
1	oppo_Z
5	istanbul_Z
2	cobb_Z
52	s_Z
4	acosta_Z
12	capability_N
1	#art_N
1	carefree_J
1	yen_N
5	c_V
1	renaissance_Z
1	park_V
2	south_N
185	care_V
14	dana_Z
2	twisting_N
13	starve_V
6	cheer_N
1	switch_N
1	gainesville_Z
2	#azprimary_#
1	collaborate_V
1	rewarding_J
1	droned_Z
2	monkey_Z
1	historic_Z
1	peek_Z
19	ed_Z
8	forge_V
12	spew_V
1	deplore_V
3	mvp_Z
2	jamiel_Z
1	villazon_Z
1	hijacker_N
1	indv_Z
15	verdes_Z
1	dareing_Z
1	#trumpsbills_#
2	teen_Z
6	diverse_J
6	exhaust_V
6	rail_N
1	preclude_V
1	escobar_Z
9	drink_V
12	emerson_Z
2	eyesore_N
1	#37years_#
2	saint_N
5	float_V
1	#spain_#
1	enactment_N
2	sub-station_N
2	inteligence_N
1	collude_J
5	split_V
1	#afbf100_Z
1	dead-saw_J
19	fellow_J
1	#jodiarias_Z
1	supply_Z
31	maine_Z
5	bogus_J
1	#wewanttrump_Z
3	chump_N
2	cochran_Z
1	receptive_J
3	remainder_N
50	follower_N
2	approves_Z
2	pro-crooked_J
124	city_Z
1	hidden_N
5	notch_N
5	concrete_J
6	strict_J
1	226th_J
1	whiz_V
3	nephew_N
2	verge_N
1	ny_J
1	gram_N
1	#kingofthedeal_#
3	putt_V
2	robbery_N
3	ransom_N
1	realitea_N
1	murky_J
1	#marines_#
1	#confirmgina_#
1	bognet_Z
1	smear_Z
1	showjump_V
40	dallas_Z
1	#fun_N
1	serene_J
2	#trumpmypresident_#
1	brexit_V
67	nomination_N
1	frenzy_N
1	today-but_N
162	justice_N
1	passov_Z
5	gorsuch_Z
11	jamie_Z
3	five-diamond_Z
1	access_Z
1	postcard_N
1	hightax_Z
6	sensitive_J
4	vernon_Z
8	#freeourmarine_#
8	arsonist_N
1	xenophobia_N
11	majority_Z
89	deal_V
1	vet_V
1	amend_V
427	dem_N
1	pizzella_Z
41	#celebapprentice_Z
1	afghan_Z
1	national-charlotte_Z
5	#billsmafia_#
6	haspel_Z
1	dispatch_N
4	gavin_Z
1234	state_N
3	fiscal_Z
2	subway_N
10	patriot_Z
2	father-in-law_N
6	denial_N
1	icing_N
1	#specialreport_Z
1	history-i_N
1	censure_Z
33	record_V
1	paige_Z
1	year-but_N
1	ore_Z
135	white_J
2	farmland_N
36	failing_Z
7	commonwealth_N
3	strasburg_Z
1	scraper_N
4	middle-class_J
5	context_N
2	stoddard_Z
1	#trumptastic_#
4	whitehouse_Z
4	entitlement_N
2	fdr_Z
33	delegate_N
21	surveillance_N
2	flunkie_N
1	marshalls_Z
1	eminence_N
1	#stronger_#
3	molly_Z
2	predators_Z
1	caronavirus_Z
1	imo_Z
36	obstruct_V
1	#preztrump_#
1	sculpture_N
3	allentown_Z
1	light_Z
1	presidents-then_N
2	#apprenticenbc_#
1	denali_Z
1	georgia-bad_Z
10	river_N
1	#stlblues_#
2668	go_V
1	petreus_Z
6	intervention_N
248	beat_V
1	nauseas_J
1	unauthorized_J
2	pharmacy_N
17	#wwehof_#
1	#theoscars_#
2	undeniable_J
1	speaking-but_V
1	forbidden_J
18	christie_Z
2	sketch_N
1	apparent_N
5	#fundanything_#
1	positive_Z
1	#gobig_#
2	vicente_Z
1	#holocaustremembranceday_#
1	imperil_V
57	honored_J
4	beverly_Z
1	ownership_N
21	immigrant_J
1	jackals_Z
8	genuine_J
3	nine_J
9	mika_Z
1	workings_N
1	case_V
3	stature_N
332	person_N
5	ice_J
1	series4_Z
1	discussed-and_V
4	political_N
1	ebner_Z
5	distorted_J
2	portman_Z
18	status_N
2	remnant_N
2	exceptionalism_N
1	reload_V
1	todo_N
51	loyal_J
1	pmest_N
3	overstate_V
17	present_N
1	tweep_N
1	resort_V
2	diversionary_J
1	londonderry_Z
1	toaspen_N
1	stringent_J
177	mess_N
3	jeopardize_V
1	quang_Z
1	#obummer_Z
2	freefall_N
2	hard-earned_J
1	anguilla_Z
2	emulate_V
1	#westcoast_#
1	nonpartisan_J
72	financial_J
1	resolve_N
1	rolling_N
2	phantom_J
4	limitless_J
3	chattanooga_Z
1	widening_N
2	insufficient_J
1	revolutionar_Z
3	trivial_J
1	pic_Z
1	#letsmakeamericagreatagain_#
3	outpace_V
6	rant_N
2	gown_N
3	storied_J
1	coming-just_V
1	bottom_J
1	choirboy_N
1	glide_V
1	time_V
3	box_Z
5	crowded_J
1	#missuniverse2013_Z
3	equestrian_N
1	non-contagious_J
1	savagery_N
1	orator_N
1	#mitt2012_#
1	streetsense_Z
1	president-like_Z
2	impeach_Z
2	pitch_V
6	regain_V
1	injection_N
1	persist_V
100	blow_V
19	native_J
3	farrell_Z
1	#co04_#
19	dine_V
62	eastern_Z
1	democrat-run_N
9	deputy_N
4	opo_Z
4	claire_Z
1	#purpleheartday_#
1	787_N
3	equip_V
1	quicksand_Z
7	windy_Z
1	shameless_J
8	conde_Z
23	journalism_N
3	remake_V
1	utahans_Z
4	mix_V
13	palmer_Z
2	#kimmel_#
2	helicopter_Z
2	al-assad_Z
50	wallace_Z
3	satisfaction_N
1	multi-prong_N
1	#emmys_#
13	cbo_Z
6	fraternal_Z
11	bash_V
4	medium_N
1	ahead_J
3	smell_V
1	network_V
1	tribe_N
3	tooth_N
6	correctness_N
1	gymnastic_J
1	#lierlier_#
1	rosemary_Z
3	trample_V
7	dance_V
1	flier_N
2	eager_J
4	ingenuity_N
1	story_Z
1	shamir_Z
1	#lincolndinner_#
1	barnini_Z
1	opus_N
3	rapper_N
7	complicated_J
1	#conservative_J
11	arrest_N
116	face_N
2	down_Z
77	recent_J
1	quiet_V
1	added_J
1	aytona_N
1	#sotuhttps_#
1	non-military_J
4	hurricanes_Z
2	ghani_Z
1	sherrod_Z
5	abu_Z
2	#politics_#
3	q1_Z
1	#aberdeen_#
3	mere_J
1	confined_J
34	embassy_N
1	mandan_Z
11	tzu_Z
10	innovative_J
1	lupe_Z
1	ptsd_Z
1	elemental_J
1	forge_Z
2	swampman_Z
1	continuing_J
1	credential_N
1	accidental_J
1	#runjohnnyrun_#
1	faucet_N
1	whirlwind_J
133	fine_J
1	#newyorkcity_Z
1	bradley_Z
18	impress_V
1	compassionless_Z
10	fat_J
1	ind_Z
1	heart-related_N
11	bunch_N
2	oct_Z
1	hultgren_Z
1	mid_Z
1	sid_Z
7	winery_N
1	waterbury_Z
3	#kag_Z
67	control_V
2	privacy_N
1	logo_Z
7	minimum_J
2	reciprocity_N
2	rockin_V
2	rises_Z
1	nazarbayev_Z
1	outnumber_V
3	ugandan_Z
10	cindy_Z
4	shambles_N
1	lolly_N
7	bag_N
12	awareness_N
6	length_N
1	lucia_Z
1	#change_#
3	rosh_Z
1	loudly_J
50	apology_N
10	classic_N
1	#hopefortoday_Z
52	vicious_J
30	pervert_N
1	#trueleader_#
3	convicted_N
1	#gq_#
147	tv_N
2	axelrod_Z
2	warriors_Z
